orthogroup	gene	annot
OG0009413	YuYa2v21013479m	0
OG0009414	YuYa2v21020515m	NAC domain containing protein 28
OG0009414	YuYa2v21024269m	NAC domain containing protein 28
OG0009414	YuYa2v21033297m	NAC domain containing protein 28
OG0009415	YuYa2v21013340m	RING/U-box superfamily protein
OG0009415	YuYa2v21037998m	RING/U-box superfamily protein
OG0009416	YuYa2v21057118m	Leucine-rich repeat (LRR) family protein
OG0009416	YuYa2v21065892m	Leucine-rich repeat (LRR) family protein
OG0009416	YuYa2v21068303m	Leucine-rich repeat (LRR) family protein
OG0009416	YuYa2v21093847m	Leucine-rich repeat (LRR) family protein
OG0009417	YuYa2v21026025m	Chalcone and stilbene synthase family protein
OG0009417	YuYa2v21032819m	Chalcone and stilbene synthase family protein
OG0009417	YuYa2v21069127m	Chalcone and stilbene synthase family protein
OG0009418	YuYa2v21020951m	#N/A
OG0009419	YuYa2v21067369m	LYR family of Fe/S cluster biogenesis protein
OG0009420	YuYa2v21029827m	Glycosyl hydrolase family 47 protein
OG0009421	YuYa2v21075092m	0
OG0009423	YuYa2v21022560m	RNA-binding CRS1 / YhbY (CRM) domain protein
OG0009424	YuYa2v21020813m	0
OG0009424	YuYa2v21024728m	0
OG0009425	YuYa2v21040275m	tryptophan synthase beta type 2
OG0009425	YuYa2v21093276m	tryptophan synthase beta type 2
OG0009426	YuYa2v21019853m	4
OG0009426	YuYa2v21075089m	4
OG0009427	YuYa2v21040368m	0
OG0009427	YuYa2v21092369m	0
OG0009428	YuYa2v21044053m	cytochrome B5 isoform A
OG0009429	YuYa2v21084669m	0
OG0009430	YuYa2v21047895m	0
OG0009431	YuYa2v21083409m	pfkB-like carbohydrate kinase family protein
OG0009431	YuYa2v21089449m	pfkB-like carbohydrate kinase family protein
OG0009432	YuYa2v21092997m	#N/A
OG0009433	YuYa2v21019366m	0
OG0009433	YuYa2v21024477m	0
OG0009433	YuYa2v21034583m	0
OG0009433	YuYa2v21091454m	0
OG0009434	YuYa2v21045195m	SPX (SYG1/Pho81/XPR1) domain-containing protein / zinc finger (C3HC4-type RING finger) protein-related
OG0009434	YuYa2v21049759m	SPX (SYG1/Pho81/XPR1) domain-containing protein / zinc finger (C3HC4-type RING finger) protein-related
OG0009435	YuYa2v21026125m	#N/A
OG0009435	YuYa2v21034972m	#N/A
OG0009435	YuYa2v21056174m	#N/A
OG0009435	YuYa2v21066647m	#N/A
OG0009436	YuYa2v21008536m	Calcineurin-like metallo-phosphoesterase superfamily protein
OG0009437	YuYa2v21054564m	Sodium Bile acid symporter family
OG0009438	YuYa2v21053763m	Pentatricopeptide repeat (PPR-like) superfamily protein
OG0009439	YuYa2v21021538m	0
OG0009440	YuYa2v21022046m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009441	YuYa2v21094742m	Protein of unknown function (DUF167)
OG0009442	YuYa2v21004171m	Ubiquitin system component Cue protein
OG0009442	YuYa2v21047731m	Ubiquitin system component Cue protein
OG0009443	YuYa2v21025976m	damaged DNA binding;DNA-directed DNA polymerases
OG0009443	YuYa2v21032775m	damaged DNA binding;DNA-directed DNA polymerases
OG0009445	YuYa2v21028912m	CBS domain-containing protein with a domain of unknown function (DUF21)
OG0009445	YuYa2v21049212m	CBS domain-containing protein with a domain of unknown function (DUF21)
OG0009446	YuYa2v21039627m	0
OG0009447	YuYa2v21008113m	Protein kinase superfamily protein
OG0009447	YuYa2v21009119m	Protein kinase superfamily protein
OG0009447	YuYa2v21054261m	Protein kinase superfamily protein
OG0009448	YuYa2v21031484m	Surfeit locus 1 cytochrome c oxidase biogenesis protein
OG0009448	YuYa2v21047676m	Surfeit locus 1 cytochrome c oxidase biogenesis protein
OG0009449	YuYa2v21028791m	0
OG0009450	YuYa2v21053028m	0
OG0009450	YuYa2v21088381m	0
OG0009451	YuYa2v21017256m	Plant protein of unknown function (DUF639)
OG0009452	YuYa2v21025399m	DNA-directed DNA polymerases
OG0009452	YuYa2v21034725m	DNA-directed DNA polymerases
OG0009453	YuYa2v21017691m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009453	YuYa2v21026281m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009453	YuYa2v21026282m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009453	YuYa2v21092814m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009454	YuYa2v21060892m	Ubiquitin-like superfamily protein
OG0009454	YuYa2v21070963m	Ubiquitin-like superfamily protein
OG0009455	YuYa2v21020374m	#N/A
OG0009455	YuYa2v21024156m	#N/A
OG0009455	YuYa2v21034034m	#N/A
OG0009456	YuYa2v21060492m	BTB/POZ domain-containing protein
OG0009456	YuYa2v21069825m	BTB/POZ domain-containing protein
OG0009457	YuYa2v21020870m	0
OG0009457	YuYa2v21033782m	0
OG0009458	YuYa2v21033869m	0
OG0009459	YuYa2v21056049m	#N/A
OG0009459	YuYa2v21069047m	#N/A
OG0009460	YuYa2v21070036m	#N/A
OG0009460	YuYa2v21070848m	#N/A
OG0009461	YuYa2v21055357m	MATE efflux family protein
OG0009462	YuYa2v21068076m	0
OG0009463	YuYa2v21077900m	Mitochondrial substrate carrier family protein
OG0009464	YuYa2v21029227m	GTP-binding protein-related
OG0009464	YuYa2v21049370m	GTP-binding protein-related
OG0009466	YuYa2v21060628m	4
OG0009466	YuYa2v21071145m	4
OG0009466	YuYa2v21081547m	4
OG0009466	YuYa2v21081549m	4
OG0009467	YuYa2v21055920m	alpha/beta-Hydrolases superfamily protein
OG0009467	YuYa2v21069161m	alpha/beta-Hydrolases superfamily protein
OG0009468	YuYa2v21055909m	0
OG0009468	YuYa2v21067093m	0
OG0009469	YuYa2v21006472m	Cysteine proteinases superfamily protein
OG0009470	YuYa2v21047225m	Sulfite exporter TauE/SafE family protein
OG0009470	YuYa2v21051487m	Sulfite exporter TauE/SafE family protein
OG0009471	YuYa2v21066466m	6
OG0009472	YuYa2v21045498m	Leucine-rich receptor-like protein kinase family protein
OG0009472	YuYa2v21049998m	Leucine-rich receptor-like protein kinase family protein
OG0009472	YuYa2v21063366m	Leucine-rich receptor-like protein kinase family protein
OG0009473	YuYa2v21075119m	Protein of unknown function (DUF565)
OG0009474	YuYa2v21055387m	0
OG0009474	YuYa2v21067367m	0
OG0009475	YuYa2v21055844m	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
OG0009476	YuYa2v21019776m	laccase 6
OG0009476	YuYa2v21024598m	laccase 6
OG0009476	YuYa2v21024600m	laccase 6
OG0009476	YuYa2v21075131m	laccase 6
OG0009477	YuYa2v21019708m	Noc2p family
OG0009477	YuYa2v21024548m	Noc2p family
OG0009478	YuYa2v21085233m	SAC domain-containing protein 8
OG0009479	YuYa2v21005629m	#N/A
OG0009479	YuYa2v21005634m	#N/A
OG0009479	YuYa2v21005637m	#N/A
OG0009479	YuYa2v21030804m	#N/A
OG0009479	YuYa2v21073137m	#N/A
OG0009480	YuYa2v21071177m	myo-inositol monophosphatase like 1
OG0009481	YuYa2v21005673m	Protein kinase superfamily protein
OG0009482	YuYa2v21046633m	Ankyrin repeat family protein
OG0009483	YuYa2v21028877m	unfolded protein binding
OG0009483	YuYa2v21067776m	unfolded protein binding
OG0009483	YuYa2v21088247m	unfolded protein binding
OG0009484	YuYa2v21068396m	Leucine-rich repeat (LRR) family protein
OG0009485	YuYa2v21025591m	pseudouridine synthase family protein
OG0009486	YuYa2v21069908m	Mitochondrial substrate carrier family protein
OG0009486	YuYa2v21080522m	Mitochondrial substrate carrier family protein
OG0009487	YuYa2v21002395m	0
OG0009488	YuYa2v21073120m	Protein kinase superfamily protein
OG0009489	YuYa2v21016810m	breast cancer associated RING 1
OG0009489	YuYa2v21031955m	breast cancer associated RING 1
OG0009489	YuYa2v21057567m	breast cancer associated RING 1
OG0009489	YuYa2v21068755m	breast cancer associated RING 1
OG0009490	YuYa2v21025713m	0
OG0009491	YuYa2v21052253m	Minichromosome maintenance (MCM2/3/5) family protein
OG0009492	YuYa2v21062569m	0
OG0009493	YuYa2v21065542m	Sec14p-like phosphatidylinositol transfer family protein
OG0009493	YuYa2v21068651m	Sec14p-like phosphatidylinositol transfer family protein
OG0009493	YuYa2v21069839m	Sec14p-like phosphatidylinositol transfer family protein
OG0009494	YuYa2v21014541m	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
OG0009494	YuYa2v21057938m	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
OG0009494	YuYa2v21085381m	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
OG0009494	YuYa2v21092866m	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
OG0009495	YuYa2v21018991m	general transcription factor II H2
OG0009495	YuYa2v21034313m	general transcription factor II H2
OG0009496	YuYa2v21029263m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009496	YuYa2v21044879m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009497	YuYa2v21049360m	methyltransferases
OG0009498	YuYa2v21034329m	thylakoid lumen 15
OG0009499	YuYa2v21064579m	tyrosyl-DNA phosphodiesterase-related
OG0009499	YuYa2v21091320m	tyrosyl-DNA phosphodiesterase-related
OG0009500	YuYa2v21018776m	Bestrophin-like protein
OG0009502	YuYa2v21001696m	0
OG0009503	YuYa2v21007001m	0
OG0009503	YuYa2v21052036m	0
OG0009503	YuYa2v21073962m	0
OG0009504	YuYa2v21077444m	Chalcone-flavanone isomerase family protein
OG0009505	YuYa2v21054752m	Thioesterase superfamily protein
OG0009506	YuYa2v21012614m	Transducin/WD40 repeat-like superfamily protein
OG0009507	YuYa2v21014190m	0
OG0009507	YuYa2v21015936m	0
OG0009507	YuYa2v21073617m	0
OG0009507	YuYa2v21080223m	0
OG0009508	YuYa2v21014079m	0
OG0009509	YuYa2v21035494m	SOUL heme-binding family protein
OG0009510	YuYa2v21051940m	SOUL heme-binding family protein
OG0009511	YuYa2v21077004m	0
OG0009512	YuYa2v21006992m	JOSEPHIN-like protein
OG0009513	YuYa2v21082412m	0
OG0009514	YuYa2v21085964m	Galactose mutarotase-like superfamily protein
OG0009515	YuYa2v21043280m	0
OG0009515	YuYa2v21077301m	0
OG0009515	YuYa2v21082676m	0
OG0009516	YuYa2v21003490m	#N/A
OG0009516	YuYa2v21012573m	#N/A
OG0009516	YuYa2v21039179m	#N/A
OG0009517	YuYa2v21036544m	0
OG0009518	YuYa2v21011537m	HEAT repeat-containing protein
OG0009518	YuYa2v21039679m	HEAT repeat-containing protein
OG0009519	YuYa2v21077686m	0
OG0009519	YuYa2v21082886m	0
OG0009520	YuYa2v21027289m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009521	YuYa2v21039715m	Phosphoglycerate mutase family protein
OG0009522	YuYa2v21006115m	"transcription regulatory protein SNF5, putative (BSH)"
OG0009522	YuYa2v21014974m	"transcription regulatory protein SNF5, putative (BSH)"
OG0009523	YuYa2v21052132m	Carbohydrate-binding X8 domain superfamily protein
OG0009523	YuYa2v21078840m	Carbohydrate-binding X8 domain superfamily protein
OG0009523	YuYa2v21088904m	Carbohydrate-binding X8 domain superfamily protein
OG0009524	YuYa2v21083257m	methyltransferases
OG0009526	YuYa2v21001456m	Tetratricopeptide repeat (TPR)-like superfamily protein
OG0009527	YuYa2v21052436m	actin related protein 2
OG0009527	YuYa2v21088721m	actin related protein 2
OG0009527	YuYa2v21092431m	actin related protein 2
OG0009528	YuYa2v21049869m	0
OG0009529	YuYa2v21022051m	"delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1"
OG0009529	YuYa2v21074575m	"delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1"
OG0009530	YuYa2v21081688m	Small nuclear ribonucleoprotein family protein
OG0009531	YuYa2v21044108m	poly(A) binding protein 7
OG0009531	YuYa2v21048687m	poly(A) binding protein 7
OG0009532	YuYa2v21041612m	NAD(P)-binding Rossmann-fold superfamily protein
OG0009533	YuYa2v21022402m	0
OG0009533	YuYa2v21027999m	0
OG0009533	YuYa2v21074923m	0
OG0009534	YuYa2v21086459m	Peptidase S41 family protein
OG0009535	YuYa2v21022024m	ATPase family associated with various cellular activities (AAA) 
OG0009535	YuYa2v21091942m	ATPase family associated with various cellular activities (AAA) 
OG0009536	YuYa2v21076895m	transferases;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferases
OG0009536	YuYa2v21083187m	transferases;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferases
OG0009537	YuYa2v21054514m	ABC2 homolog 12
OG0009538	YuYa2v21061839m	photosystem I light harvesting complex gene 5
OG0009539	YuYa2v21050408m	Cyclin family protein
OG0009540	YuYa2v21029091m	0
OG0009541	YuYa2v21045153m	Spc97 / Spc98 family of spindle pole body (SBP) component
OG0009541	YuYa2v21049719m	Spc97 / Spc98 family of spindle pole body (SBP) component
OG0009542	YuYa2v21010454m	PPPDE putative thiol peptidase family protein
OG0009542	YuYa2v21076092m	PPPDE putative thiol peptidase family protein
OG0009543	YuYa2v21029229m	"Di-haem cytochrome, transmembrane;Cytochrome b/b6, C-terminal"
OG0009544	YuYa2v21029489m	0
OG0009544	YuYa2v21043928m	0
OG0009545	YuYa2v21023232m	calmodulin-like 41
OG0009545	YuYa2v21074675m	calmodulin-like 41
OG0009545	YuYa2v21093807m	calmodulin-like 41
OG0009546	YuYa2v21070563m	OBP3-responsive gene 4
OG0009546	YuYa2v21081029m	OBP3-responsive gene 4
OG0009548	YuYa2v21046236m	#N/A
OG0009548	YuYa2v21063600m	#N/A
OG0009549	YuYa2v21061245m	0
OG0009549	YuYa2v21063711m	0
OG0009550	YuYa2v21062320m	0
OG0009550	YuYa2v21071514m	0
OG0009550	YuYa2v21093418m	0
OG0009551	YuYa2v21008471m	farnesylated protein-converting enzyme 2
OG0009551	YuYa2v21008621m	farnesylated protein-converting enzyme 2
OG0009551	YuYa2v21054567m	farnesylated protein-converting enzyme 2
OG0009552	YuYa2v21061214m	proline-rich family protein
OG0009552	YuYa2v21070547m	proline-rich family protein
OG0009552	YuYa2v21081015m	proline-rich family protein
OG0009552	YuYa2v21092718m	proline-rich family protein
OG0009553	YuYa2v21021570m	ENTH/ANTH/VHS superfamily protein
OG0009553	YuYa2v21023799m	ENTH/ANTH/VHS superfamily protein
OG0009553	YuYa2v21035081m	ENTH/ANTH/VHS superfamily protein
OG0009554	YuYa2v21062302m	0
OG0009554	YuYa2v21064906m	0
OG0009554	YuYa2v21071506m	0
OG0009555	YuYa2v21061755m	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
OG0009555	YuYa2v21080589m	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
OG0009556	YuYa2v21021808m	methionine S-methyltransferase
OG0009556	YuYa2v21032986m	methionine S-methyltransferase
OG0009557	YuYa2v21044241m	0
OG0009557	YuYa2v21092986m	0
OG0009558	YuYa2v21045240m	DNAJ heat shock N-terminal domain-containing protein
OG0009558	YuYa2v21049792m	DNAJ heat shock N-terminal domain-containing protein
OG0009559	YuYa2v21000142m	Photosystem II reaction center PsbP family protein
OG0009560	YuYa2v21019978m	chromatin remodeling 1
OG0009560	YuYa2v21025094m	chromatin remodeling 1
OG0009561	YuYa2v21036301m	0
OG0009561	YuYa2v21048027m	0
OG0009561	YuYa2v21084599m	0
OG0009562	YuYa2v21050398m	0
OG0009562	YuYa2v21063595m	0
OG0009563	YuYa2v21065201m	lactate/malate dehydrogenase family protein
OG0009564	YuYa2v21038345m	#N/A
OG0009565	YuYa2v21011994m	initiator tRNA phosphoribosyl transferase family protein
OG0009566	YuYa2v21019076m	4
OG0009566	YuYa2v21034213m	4
OG0009567	YuYa2v21057331m	0
OG0009567	YuYa2v21065690m	0
OG0009567	YuYa2v21068532m	0
OG0009568	YuYa2v21060369m	DNA binding
OG0009569	YuYa2v21045728m	Pseudouridine synthase family protein
OG0009570	YuYa2v21002897m	"HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase"
OG0009571	YuYa2v21001269m	Rad21/Rec8-like family protein
OG0009571	YuYa2v21010692m	Rad21/Rec8-like family protein
OG0009572	YuYa2v21019396m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009572	YuYa2v21034438m	Pentatricopeptide repeat (PPR) superfamily protein
OG0009573	YuYa2v21038797m	SNARE-like superfamily protein
OG0009574	YuYa2v21039303m	membrane-associated progesterone binding protein 2
OG0009574	YuYa2v21090929m	membrane-associated progesterone binding protein 2
OG0009575	YuYa2v21002856m	0
OG0009576	YuYa2v21053024m	Pseudouridine synthase family protein
OG0009577	YuYa2v21041046m	galacturonic acid kinase
OG0009577	YuYa2v21094536m	galacturonic acid kinase
OG0009577	YuYa2v21095662m	galacturonic acid kinase
OG0009578	YuYa2v21079546m	FAD/NAD(P)-binding oxidoreductase family protein
OG0009579	YuYa2v21002753m	indole-3-acetic acid inducible 33
OG0009579	YuYa2v21012920m	indole-3-acetic acid inducible 33
OG0009579	YuYa2v21038566m	indole-3-acetic acid inducible 33
OG0009580	YuYa2v21026729m	MUTL protein homolog 1
OG0009580	YuYa2v21032094m	MUTL protein homolog 1
OG0009581	YuYa2v21065363m	Galactose oxidase/kelch repeat superfamily protein
OG0009581	YuYa2v21068858m	Galactose oxidase/kelch repeat superfamily protein
OG0009582	YuYa2v21081560m	0
OG0009583	YuYa2v21013552m	#N/A
OG0009583	YuYa2v21027038m	#N/A
OG0009583	YuYa2v21041870m	#N/A
OG0009584	YuYa2v21034125m	0
OG0009585	YuYa2v21012154m	Insulinase (Peptidase family M16) protein
OG0009585	YuYa2v21038686m	Insulinase (Peptidase family M16) protein
OG0009586	YuYa2v21006444m	WRKY family transcription factor family protein
OG0009586	YuYa2v21080105m	WRKY family transcription factor family protein
OG0009588	YuYa2v21046163m	anaphase promoting complex 6
OG0009588	YuYa2v21063658m	anaphase promoting complex 6
OG0009589	YuYa2v21034007m	Protein of unknown function (DUF498/DUF598)
OG0009590	YuYa2v21015295m	DIE2/ALG10 family
OG0009590	YuYa2v21059111m	DIE2/ALG10 family
OG0009591	YuYa2v21055611m	Fasciclin-like arabinogalactan family protein
OG0009591	YuYa2v21067205m	Fasciclin-like arabinogalactan family protein
OG0009592	YuYa2v21038994m	Transducin/WD40 repeat-like superfamily protein
OG0009593	YuYa2v21014732m	Homeodomain-like superfamily protein
OG0009593	YuYa2v21058133m	Homeodomain-like superfamily protein
OG0009593	YuYa2v21085217m	Homeodomain-like superfamily protein
OG0009594	YuYa2v21005764m	"oxidoreductases, acting on NADH or NADPH, quinone or similar compound as acceptor"
OG0009595	YuYa2v21066116m	phospholipase A2-beta
OG0009595	YuYa2v21068101m	phospholipase A2-beta
OG0009596	YuYa2v21002039m	0
OG0009597	YuYa2v21033954m	Protein of unknown function (DUF760)
OG0009598	YuYa2v21041203m	0
OG0009598	YuYa2v21078691m	0
OG0009599	YuYa2v21013675m	0
OG0009599	YuYa2v21037639m	0
OG0009600	YuYa2v21028709m	ribosomal protein S8
OG0009600	YuYa2v21030155m	ribosomal protein S8
OG0009601	YuYa2v21073300m	5
OG0009602	YuYa2v21054720m	5
OG0009602	YuYa2v21087052m	5
OG0009603	YuYa2v21023114m	ubiquitin family protein
OG0009604	YuYa2v21027692m	4
OG0009604	YuYa2v21041219m	4
OG0009604	YuYa2v21078671m	4
OG0009605	YuYa2v21014435m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0009605	YuYa2v21057837m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0009605	YuYa2v21085458m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0009605	YuYa2v21094193m	RNA-binding (RRM/RBD/RNP motifs) family protein
OG0009606	YuYa2v21003172m	DERLIN-1
OG0009606	YuYa2v21012051m	DERLIN-1
OG0009607	YuYa2v21041984m	Pyridine nucleotide-disulphide oxidoreductase family protein
OG0009608	YuYa2v21003146m	RNA polymerase transcriptional regulation mediator-related
OG0009608	YuYa2v21038783m	RNA polymerase transcriptional regulation mediator-related
OG0009609	YuYa2v21021309m	0
OG0009609	YuYa2v21023522m	0
OG0009610	YuYa2v21055280m	elongator protein 6
OG0009611	YuYa2v21037886m	DWD (DDB1-binding WD40 protein) hypersensitive to ABA 1
OG0009612	YuYa2v21023384m	SNF2 domain-containing protein / helicase domain-containing protein
OG0009613	YuYa2v21021956m	"2 iron, 2 sulfur cluster binding"
OG0009613	YuYa2v21021958m	"2 iron, 2 sulfur cluster binding"
OG0009613	YuYa2v21074506m	"2 iron, 2 sulfur cluster binding"
OG0009614	YuYa2v21073173m	E2F target gene 1
OG0009615	YuYa2v21069628m	0
OG0009616	YuYa2v21020000m	0
OG0009616	YuYa2v21025081m	0
OG0009616	YuYa2v21090615m	0
OG0009617	YuYa2v21027786m	0
OG0009617	YuYa2v21041134m	0
OG0009617	YuYa2v21078754m	0
OG0009618	YuYa2v21004454m	Protein of unknown function (DUF810)
OG0009618	YuYa2v21058774m	Protein of unknown function (DUF810)
OG0009619	YuYa2v21000942m	Translation machinery associated TMA7
OG0009619	YuYa2v21011048m	Translation machinery associated TMA7
OG0009619	YuYa2v21040480m	Translation machinery associated TMA7
OG0009619	YuYa2v21090734m	Translation machinery associated TMA7
OG0009620	YuYa2v21005115m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0009620	YuYa2v21059532m	"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
OG0009621	YuYa2v21016393m	0
OG0009621	YuYa2v21087190m	0
OG0009622	YuYa2v21015724m	transcription coactivators
OG0009622	YuYa2v21059576m	transcription coactivators
OG0009622	YuYa2v21091632m	transcription coactivators
